id,text,anotator1,anotator2,anotator3,label,links_post,account_post
2186,Este senhor é um comandado pelo louco que se diz economista e demais e ninguem faz nada,1,0,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
4874,Dois verdadeiros homens de bem. 👏👏❤️❤️😘🌺,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
5736,É tem negro defendendo essa barbárie!,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
1574,Pastor de hienas 🤮,1,1,0,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
4983,👏👏👏👏👏🇧🇷🇧🇷🇧🇷vamos que vamos🙏,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
5474,"Parabéns Janaína .puxa vida .fala para o filho do presidente,! Não ficar nós bandidos",1,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
2596,@joicehasselmannoficial você é ridícula. Acha que o povo é idiota,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
3584,Rede Pública= Escola Militar🙏Já!!,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
4847,Eu acredito na educação❤️❤️,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
1851,"Vamos trabalhar? Ficar de picuinha não vai ajudar o Brasil, esquece essa cobra e siga em frente.",1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
6424,Boa resposta...esse é o meu presidente. 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/C49gDoVL70H/,Eduardo Bolsonaro
5643,Vc tem “ algo” de razão! Sou Bolsonaro mas eles tem q seguir o ditado BOCA FECHADA Ñ ENTRA MOSQUITO! Às vezes pra ajudar falar além ....,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
6325,"@marcialenita_ , concordo plenamente, o Bolsonaro sempre prezou pelo bem e pela paz de todos! Beijos 💚💛",0,0,0,0,https://www.instagram.com/p/C5QvpbeuR0C/,Carla Zambelli
3062,Cambada de fdps😢😢😢😢,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
5064,Vossa EXCELÊNCIA se comprometeu a nos ajudar com nosso REAJUSTE. Cumpra sua promessa.,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
4459,"Aí tá certo, dois cabras inteligentes❤️",0,0,0,0,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
871,Lixo de profissional,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
87,Aff ranso desses corruptos,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
6666,"Bom dia democracia o Brasil e os apoiadores estadistas democráticos , as escolhas são democracia.",0,0,0,0,https://www.instagram.com/p/C5OEkFkMG5J/,Gleisi Hoffmann
6876,Lula tá certíssimo.,0,0,0,0,https://www.instagram.com/p/Cs9puu5gjnW/,Joice Hasselmann
1305,Louco de pedra. Tem que voltar pra cadeia URGENTE.,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
1343,"E o Aras? Até agora só demonstrou ser petista defensor do Toffoli é Lula livre. Bolsonaro, tire esse cara da PGR, pois é traíra do povo. 👉👉👉👉",1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
442,Assim cm o Brasil se tornara uma Venezuela? Por que o metodo de governo ja se parece bastante. Ambos ditadores que oprimem adversarios e os dois presidentes acham que as cabecinhas deles so tem ideias geniais. Mas em ambas so tem merda.,1,0,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
4157,Torcendo por vcs e esperança em um Brasil nos trilhos novamente 🙏🏻,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
6061,"Parabéns pra ela, mas o Brasil está incomodando a Europa kkkkkk",0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
724,Chupa sua pistoleira,1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
2637,Falsiane Hasselmann,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
4256,Aguardando ansiosamente.,0,0,0,0,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
690,"Agora vai ser assim "" votem em quem eu indicar"" pelo amor de Deus para de frescura no toba e deixa o povo votar",1,0,1,1,https://www.instagram.com/p/C5ZLiSBPgFa/,Gleisi Hoffmann
4580,Meu Deus quanto desrespeito...essa mulher tem fibra!!!!🇧🇷👊🇧🇷👊,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
472,Tao esperando o q p fechar esse puteiro?!?,1,0,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
6827,O Avesso da Pele é genial!!!! E Estela sem Deus é o meu preferido de @jeferson.tenorio.9 !!!!! Leiam!!!!!,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
1456,Moro coloca este bandido na cadeia por favor . Cadê os filhos dele que não apareceu pra encontrar o pai ?🤡🤡🤡🤡,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
1275,"Essa imprensa imunda precisa ser varrida desse país, e isso está nas nossas mãos.",1,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
396,"Mi mi mi mi mi mi mi mi. Vc é uma vergonha, não representa o povo do RS.",1,1,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
4570,Muito triste ver como a imprensa brasileira se porta.,0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
4543,"Essa mulher é uma guerreira, tem minha admiração",0,0,1,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
1542,Essa bancada é do ☠️👹👺,1,1,0,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
910,"Se essa esquerda lesse bíblia, saberia oq irá acontecer com eles no grande dia do acerto de contas com o Eterno",1,0,1,1,https://www.instagram.com/p/C5ZLiSBPgFa/,Gleisi Hoffmann
1218,"INDIGNADAAAAAAA!!!!! onde vamos pararrrrrr.... Ahhhh se fosse com alguma petista, tipo Maria do Rosário!!! A imprensa marrom já teria feito a maior balbúrdia!!! ISSO TEM QUE ACABARRRR!!! 😡😡😡😡",0,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
5841,Sem palavras muito contundente,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
3456,Esse cidadão está preparando o caminho para o Anticristo.,1,0,1,1,https://www.instagram.com/p/C5RG9JWovk7/,Carla Zambelli
3559,Essas são as tradições que devemos manter,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
6033,"Quanta gente se beneficiando com o uso da imagem de uma adolescente ,que nem sabe que e usada politicamente!!",0,1,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
1681,Se deixasse taxava até a mãe,1,0,1,1,https://www.instagram.com/p/CzZ4P7XxW2b/,Fernando Haddad
701,Onde é esse presídio?,1,1,0,1,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
5032,A imprensa que queremos👏👏🇧🇷,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
4759,Meu Deus!!! É isso o homem do bem? Misericórdia,0,1,0,0,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
2972,"😕😕😕PARTIDO COMUNISTA DO MAL, ESQUERDALHAS DEMENTES, ANTIPATRIOTAS DO CARAMBA, LIXOS",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
5583,Última eleição votei nas duas nas próximas não votarei em nenhuma das duas taokey.,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
5602,Correta afirmação! Estao areimando argumentos e justificativas para os contrarios usarem de artificio para derruba los,0,0,1,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
5776,Mostro sempre Benedita falando para minhas filhas branquinhas... quero beneditas ao meu redor!!!! Fora racistas.!!!!,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
5155,Que@ sabe as coisas mudam é isso seja natural em tds os aspectos 🙏,0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
4909,"Sou seu fã mas vamos postar os FEITOS e CONQUISTAS. Os opositores, sem combustível, cansam.",0,0,0,0,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
6961,"Que inveja, São Paulo! Em breve ele cuidará do país inteiro. Aí sim, seremos prósperos, livres, seguros e felizes!",0,0,0,0,https://www.instagram.com/p/C5duspiJ3-_/,Carla Zambelli
3719,Dois queridos!❤️,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
6482,Agora vai deus abençoe sempre 🙌,0,0,0,0,https://www.instagram.com/p/C4tzQ6YrvgD/,Eduardo Bolsonaro
236,Eu que tenho pena dessa mulher feia e de um caráter duvidoso.,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
4972,"Anotem o que vou falar 2020 será o melhor ano do brasil, podem escrever",0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
1201,E os diretos morais? Processe os canalhas!,1,0,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
1430,Este vagabundo so saiu da cadeia pra cair e vomtar pra lá de vez!,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
1857,Desiquilibrio total.,1,1,0,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
1223,QUEM ESCREVEU ESSAS IMUNDÍCIES REPUGNANTES E QUEM AS PUBLICOU DEVERIAM SER ENTREGUES AOS VINTE PRRDID,0,1,1,1,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
417,Engraçado @manueladavila quando sua cara apareceu no fantástico você sumiu e bloqueou os comentários nas suas redes sociais. Você é manipuladora!,1,1,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
4387,Ate quando suportar este tipo de abuso .,0,0,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
4027,😂 pra mim não precisa disso,0,0,0,0,https://www.instagram.com/p/B2xPpppAUaN/,Manuela d'Ávila
1357,Criminosos. ( pode vir eu estou pronto).,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
1135,Faz parte do patriarcado brasileiro querem o que?? Homens nojentos que já veem meninas como mulheres.,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
4894,👏👏👏Todo respeito à Paulo Freire 👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
2994,"Minha duvida hj é se eu vendo avon, se dou palestras, se cato bosta de elefante ou se jogo na mega sena.... PTzada.... tropa de ladrao",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
3188,Ficar nu na frente de criança são arte para vocês,1,0,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
2962,"Isso a Globo Lixo, não divulga!",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
5382,Haudad nós estamos esperando🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
2929,não e novidade . pessoal que nao vale nada . 💩💩💩💩,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
4670,Arrepiei no final 😍❤️🇧🇷💙💚👏👏👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
4365,Inacreditável. E ainda tem gente que ri e bate palma 🤦🏽‍♀️,0,0,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
2916,Acredito que esses comunistas malditos bandidos estão folgando demais!!!! Uma boa prenda para dar um jeito neles 💣👊🏻💣👊🏻,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
2093,"Filho da p........ volta Lula, só vc pra consertar tudo isso....",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
79,"Vai te catar ,cuida do teu país,o Brasil tem quem cuide🙏🇧🇷",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
1936,"Sensacional! Aproveito para perguntar como anda o projeto de criminalização do comunismo, pois não aguento mais ver e escutar essa gentalha, adoraria vê-los enjaulados.",1,1,1,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
2939,Cangalhas!!! São enviados do coisa ruim!,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
2787,Você é criticada mesmo sem falar. Pena,1,0,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
2349,Ja da formação de quadrilha nessa foto,1,0,1,1,https://www.instagram.com/p/C5ep78XPyzw/,Eduardo Bolsonaro
3804,Melhor Jair se acostumando 😄😄😄😄,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
4584,"👏👏👏👏❤️❤️❤️❤️ mesmo calada....arrasou, ministra! Os jornalistas piraram!",0,0,0,0,https://www.instagram.com/tv/B5TgBngnkBN/,Carla Zambelli
1111,"Tá gaga? Isso é abuso, demoro pra sair só ar.",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
2829,"Coitada dessa menina, tem que crescer muito ainda. Foi fabricada e agora a exploram",0,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
6931,Vc é tão linda ( das formas de beleza todas que há ) ... e tudo isso é tão triste...,0,0,0,0,https://www.instagram.com/p/C5duspiJ3-_/,Carla Zambelli
952,Nojento!!!! Ninguém vai fazer nada??? Vai ficar por isso mesmo???,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
4750,Estas são as pessoas de bem deste país,0,0,0,0,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
1345,Velho comunista safado,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
5730,"Essa me representa apesar de eu nao ser negro, parabens é isso mesmo nao deixa esse canalha ficar impune.",1,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
1519,LSN NESSA CORJA DE VAGABUNDOS,1,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
3377,@jearlisss para de falar bobagem,1,1,1,1,https://www.instagram.com/p/CpSwP0Fu9Zg/,Fernando Haddad
909,"Eu acho engraçado que, pra falar mal do atual governo, a gadaiada voltou a relevar Globo, CNN e afins, sendo que ano passado estavam tudo boicotando... kkkkkkk Tão patéticos. rsrs 🤭",1,0,1,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad
2976,"O único desejo do Pt facção criminosa é dinheiro é poder,o comunismo é devastador 😟 corrosivo, não faz sentido o comportamento desse pessoal de não aceitar que perderam o poder,bando de doentes egoístas avarentos",1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
2069,"Desgraçado, canalha!",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
3139,"Conta aí @bolsonarosp, você sim está lúcido né?...hahahahaha",1,0,1,1,https://www.instagram.com/p/B4K2nvnF3cE/,Eduardo Bolsonaro
3816,"E ainda diz que não quer os irmãos argentinos vindo pro Br. Como a pessoa chama de irmão e diz que não quer que venha pro seu país? Só deve comer vista no café da manhã, almoço e jantar mesmo...",0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
1944,OS PESSIMISTAS SÃO DA ALA CANHOTINHA😂😂😂,1,1,0,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
4825,Sei quê seria um ótimo presidente votei pra você e não me arrependo se entra de novo votarei outra vez 👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
479,QM deve teme.. UM ESTADO COMUNISTA E NAZISTA AGE IGUAL.. ACABEI LEMBRANDO D MADURO E DE CUBA..😂😂😂,1,0,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
1853,Joice cada dia mais louca,1,1,1,1,https://www.instagram.com/p/B589PRLHK_N/,Carla Zambelli
2328,Não e verdade😄😄 a verdade e quê a esquerda não presta🔒🔒🔒,1,1,1,1,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
818,"Mentirosa, manipuladora, a serviço da desinformação e manipulação. Onde essa rede lixo, e seus lixos de locutores e apresentadores quer chegar? Já não chega o que a família proprietária vem ganhando desde o regime militar, sempre puxando o saco daquele governo por 21 anos?",1,1,1,1,https://www.instagram.com/p/B4I9_wdHMYk/,Carla Zambelli
5892,O Ministro Fachin foi justo na primeira decisão e nesta mais ainda. Lula de novo à Curitiba caro Sr ministro.!!👍,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
2009,"Esse safado deveria roubar só de quem votou nele não era, só que infelizmente quer roubar de todos trabalhadores",1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
2739,Piralha do ano !!😂😂 Vai pra escola para ser alguém por conta própria em vez de ser fabricada pela mídia mundial,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
205,Dissimulada! Agora ela sabe que a mamata acabou! Governo Bolsonaro colocando todos no devido lugar!Sem.corrupção a bandidagem chora!,1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
5861,O Lula vai ?,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
2377,Tomem providências tbm contra a roubalheira que cometeram contra a nação brasileira durante 4 mandatos presidenciais,1,0,1,1,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
1460,"Não consigo ouvir a voz deste lula,repúdio total da cara dele e voz dele😡😡😡😡",0,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
3826,@manueladavila não entendi o porquê do preconceito com Roraima.,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
5516,Já cansei de explicar.,0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
513,"Então esses jornalecos de plantão deverão ser todps presos, pois só praticam fake news, contra o governo Federal, especialmente contra nosso Presidente..afff",1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
3844,Achei que era meme. Putz,0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
1539,Um homem de Deus que nem o diabo quer .,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
5646,"Com certeza. Com tantas notícias boas para celebrar na economia, pra que criar problemas onde não tem?",0,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
899,Alimentação dessa senhora é peroba pura,1,0,1,1,https://www.instagram.com/p/C5ZLiSBPgFa/,Gleisi Hoffmann
3958,"Desanimador, está difícil acreditar num Brasil melhor😭😭😭",0,0,0,0,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
5719,Muito obrigada por ter essa voz para com o povo negro desse país . Dos meus olhos saíram lágrimas .,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
1951,E a esquerdalha PIRA..🤣😂😄😂😂🤣,1,1,1,1,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
5410,Nunca duvidei. E avisei demais,0,0,0,0,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
5197,"Exatamente, apesar de ser um concurso sem o menor valor necessário para o engrandecimento da sociedade. Ter uma mulher negra, com o cabelo dela, como a mulher mais bonita do mundo. É foda pra caralho! 👏🏿",0,0,0,0,https://www.instagram.com/p/B52f10agU7G/,Manuela d'Ávila
2967,Vão queimar no inferno!,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
5862,Parabéns ministro Fachin tenha coragem e seja firme nesse momento a maioria dos brasileiros está te apoiando,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
635,"PT só faz merdas nas prefeituras, aqui na minha cidade foi 20 anos de retrocesso. Entrou outro partido de centro e fez em dois anos que em 20 PT não fez.",1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
4362,"Realmente, passou de todos os limites!!!!!",0,0,0,0,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
4123,Turma do bem !,0,0,0,0,https://www.instagram.com/p/B1_m4F5lO_d/,Fernando Haddad
2467,"👏👏👏🙏🙏 Mais uma condenação para este bêbado, corrupto, ladrão!!! E o Toffoli e sua gangue ,com cara de pau,tentando livrar a cara do imundo!!🇧🇷",1,1,1,1,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
1471,Põe ele pra fora do Brasil,0,1,1,1,https://www.instagram.com/p/B42JqHMFyiu/,Eduardo Bolsonaro
395,"Vaca falando, não sabe concatenar duas vogais 😳",1,1,1,1,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
6359,Lula só traz felicidade viva Lula viva o Brasil 🇧🇷 com Lula 👏👏👏👏👏👏👏👏👏👏❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/C5S1qxgNqzX/,Gleisi Hoffmann
6378,Um presidente q ama seu povo! ❤️❤️❤️❤️❤️❤️❤️❤️,0,0,0,0,https://www.instagram.com/p/C5S1qxgNqzX/,Gleisi Hoffmann
3228,A queda desse sujeito não vai ser pequena.,1,0,1,1,https://www.instagram.com/p/C5gMnI0rOSg/,Eduardo Bolsonaro
5505,"A esquerda esta cada vez mais odiada e os politicos, EM GERAL, cada vez mais desequilibrados",1,0,0,0,https://www.instagram.com/p/B4TD6fRJ9yJ/,Joice Hasselmann
6169,@valeriaguaitollini não respondo perfil fake da Manuela,0,0,0,0,https://www.instagram.com/p/C4QI4HHgfJJ/,Manuela d'Ávila
1990,Miserável calhorda mentiroso,1,1,1,1,https://www.instagram.com/p/B3PK5rOhwtV/,Gleisi Hoffmann
3620,Por mais colégios militares espalhados pelo Brasil 👏👏👏👏👏👏👏👏👏👏👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B1rOH6Wlg4A/,Eduardo Bolsonaro
5043,"Os números da economia está mostrando o crescimento, aliás surpreendeu até a equipe do ministério da economia, vamos em frente👏🇧🇷",0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
2722,TRAIDORA ! Ponto final !,1,1,1,1,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
4876,Nosso futuro Presidente da República #presidente2022,0,0,0,0,https://www.instagram.com/p/B5QeyE9lNSg/,Fernando Haddad
5287,Parabéns. vc merece professor❤️👏,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
5073,TE AMO BOLSONARO! 💕💕❤️❤️ TE AMO MEU BRASIL! PORRA ESTOU FICANDO LOUCO DE AMOR PELO MEU PAÍS. 🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷,0,0,0,0,https://www.instagram.com/p/B6Ees1JF2La/,Eduardo Bolsonaro
6621,Parabéns pelo retorno do BF 👏👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/CpSwP0Fu9Zg/,Fernando Haddad
3699,Bate papo com pessoas sensatas....que enxergam o óbvio e tbm muito na frente..... parabéns!!!!👏👏👏👏👏,0,0,0,0,https://www.instagram.com/p/B1ejo45l4FI/,Fernando Haddad
1149,Que comunistinhas lindos 💜😆,1,0,1,1,https://www.instagram.com/p/B3efAGxlTKb/,Fernando Haddad
3027,Artigo 142 nestes ratos corruptos STF bandidos safados vagabundos canalhas abutres crápulas do STF derrubar está corte criminosa do Brasil,1,1,1,1,https://www.instagram.com/p/B1v5c9bJbWX/,Joice Hasselmann
5252,Vc fez por merecer!!!,0,0,0,0,https://www.instagram.com/p/B53DtnSlTq8/,Fernando Haddad
3878,"A Argentina ta cheia de brasileiros fazendo faculdade de graça, e um ensino de qualidade. Eu moro na Argentina e a educação aqui é super humanizada. Meus filhos estudam aqui, e amam a escola. No Brasil essa competição e obrigação de ter que fazer um vestibular para ter acesso a universidade é ridiculo e as escolas privadas querem nome em cima dos alunos.",0,0,0,0,https://www.instagram.com/p/B1EoGt2gdnT/,Manuela d'Ávila
5933,Porquê estão temendo.,0,0,0,0,https://www.instagram.com/p/B5TOC02JF6X/,Joice Hasselmann
1105,"Esses heróis da direitas são uns escrotos, doentes e perversos!",1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
1027,Eu hein e daí pra pior só abre a boca pra sair 💩,1,1,1,1,https://www.instagram.com/p/B3R0XMrAt7g/,Manuela d'Ávila
6005,"Parabéns presidente, no dia que agradar 100% deixo de votar em você.",0,0,0,0,https://www.instagram.com/p/B573NclJYqb/,Joice Hasselmann
5979,Deus é justo! Fizeram essa injustiça com Lula porque sabiam que Lula fez e faz a diferença a nação brasileira. E por causa da burrice de muitos o país tá passando por esse caos. Em todo o quesito. O pior cego é aquele que vê os fatos e finge demência. Deus é mais. Lula. Que Deus ilumine o senhor. Meu eterno presidente! ❤❤❤❤❤❤❤❤❤,0,0,1,0,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
6813,Todo apoio a esse brilhante escritor.,0,0,0,0,https://www.instagram.com/p/C4B30QfviwY/,Manuela d'Ávila
628,Eu já disse : Se às Forças Armadas não FECHAREM este Congresso Nacional Corrupto nossa NAÇÃO estará condenada à Venezualizacao ; Seremos uma Republiqueta bolivariana !,1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
563,"Tudo bem !!! Assim o grupo Globo vai todo em cana, junto com a folha e outros!!!",1,1,1,1,https://www.instagram.com/p/B1uwCHND_Z5/,Carla Zambelli
47,"Realmente, uma verdadeira hipócrita!",1,1,1,1,https://www.instagram.com/p/B2uThqdH9xI/,Carla Zambelli
2525,"Vc tem problema Gleisi, a maioria do povo Brasileiro que o Luladrao Preso.",1,1,0,1,https://www.instagram.com/p/B55Fxu4F5Y5/,Gleisi Hoffmann
5812,Tem que abrir processo disciplinar por quebra de decoro na forma do regimento. Pelo vandalismo e pelo ato de racismo.,0,0,0,0,https://www.instagram.com/tv/B5EDfDPhjyf/,Gleisi Hoffmann
1705,E é porque isso é “cristão” não passa de um miliciano que se esconde atrás da religião e entre a política usando o nome de “Deus”. Esse tipo de político me enoja. Tem que pedir a cassação do seu mandato.,1,1,1,1,https://www.instagram.com/p/B4dWN3rgBNx/,Manuela d'Ávila
6939,Ele na presidência por favor🙌,0,0,0,0,https://www.instagram.com/p/C5duspiJ3-_/,Carla Zambelli
1390,"@jamesson634 aí vc vai ver quem crítica o Haddad; gente pobrinha, que defende gente rica, que cagou literalmente para os pobres e os s pontinhos",1,0,1,1,https://www.instagram.com/p/Cy56zeNLzPE/,Fernando Haddad
